Support_ID;Stations_ANFR_Orange;Nb_stations_orange;Exploitant_Orange;Latitude;Longitude;Hauteur_m;Nature_support;Proprietaire;Adresse;Code_postal;Code_INSEE;Departement;Technologies_systemes
730948;0090220058 | 0092290009;2;Orange | Orange service fixe;42.7752778;1.6861111;45.0;Pylône autostable;TDF;LAS COSTE ET LA SERRE - RTE AYGUE LOUNGUE;09310;09226;09;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
2734905;0092290204;1;Orange;42.7466667;1.7833333;38.8;Pylône autostable;FREE-MOBILE;CAMPLANE;09110;09228;09;LTE 700 | LTE 800 | UMTS 900
561401;0090220187 | 0092290045;2;Orange | Orange service fixe;42.9608333;1.9322222;24.0;Pylône autostable;TDF;Mireval - Chemin de Mireval;09600;09229;09;FH | 5G NR 700 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
400455;0090220133 | 0092290089;2;Orange | Orange service fixe;42.8775;1.3705556;10.0;Mât;TOTEM;Peyregude - chem rural;09320;09231;09;FH | GSM 900 | LTE 700 | LTE 800 | UMTS 900
925532;0090220106 | 0092290110;2;Orange | Orange service fixe;42.7558333;1.8602778;32.5;Pylône autostable;Conseil Départemental;BOIS DU DRAZET - REFUGE DU CHIOULA;09110;09232;09;FH | GSM 900 | LTE 700 | LTE 800 | UMTS 900
1993894;0090220001;1;Orange service fixe;42.9161111;1.5688889;18.0;Pylône autostable;TOTEM;CAP DE LA COUME DE L'ORRI - Rte du relais;09000;09236;09;FH
436982;0090220040 | 0092290049;2;Orange | Orange service fixe;42.9277778;1.5919444;70.0;Pylône autostable;TDF;PRAT DE REDON;09000;09236;09;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
460327;0092290095;1;Orange;42.9288889;1.6205556;16.0;Local technique;Syndicat des eaux, Adduction;Le Pech - che de la carole;09000;09236;09;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
757461;0090220169 | 0092290055;2;Orange | Orange service fixe;42.7211111;2.0986111;32.0;Pylône autostable;TDF;La Serre - Chem rural;09460;09237;09;FH | GSM 900 | LTE 700 | LTE 800 | UMTS 900
1982030;0092290129;1;Orange;43.0902778;1.7319444;30.0;Pylône autostable;TOTEM;Cathé - 2 Route de Mirepoix;09100;09238;09;5G NR 2100 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
1399078;0090220011;1;Orange service fixe;42.6955556;2.1013889;32.0;Pylône autostable;TOTEM;CAMP DU PAL - Abades - CHEM DE TRAVERSE DE QUERIGUT A PUYVALADOR;09460;09239;09;FH
3065236;0092290222;1;Orange;43.0538889;1.6163889;38.0;Pylône autostable;CELLNEX;LES CATOULICS - Route de Varilhes;09120;09245;09;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 700 | LTE 800
707552;0092290090;1;Orange;42.9966667;1.2738889;30.0;Pylône autostable;TOTEM;Labade;09420;09246;09;5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
1636652;0092290075;1;Orange;42.9597222;1.2466667;30.0;Pylône autostable;TOTEM;CLOS DARASSE;09200;09247;09;GSM 900 | LTE 700 | LTE 800 | UMTS 900
637829;0090220096 | 0092290057;2;Orange | Orange service fixe;42.9663889;1.7536111;24.0;Pylône autostable;TDF;Lieurac - plantaurel;09300;09250;09;FH | GSM 900 | LTE 700 | LTE 800 | UMTS 900
100156;0090220056;1;Orange service fixe;42.7291667;2.0725;7.0;Pylône tubulaire;TOTEM;LES CLAUSES - rte de querigut - Autocommutateur;09460;09252;09;FH
2632453;0092290183;1;Orange;42.7491667;2.0844444;30.0;Pylône autostable;TOTEM;La fargue - D118;09460;09252;09;LTE 700 | LTE 800 | UMTS 900
2856390;0092290213;1;Orange;42.7341667;2.0822222;26.8;Pylône autostable;FREE-MOBILE;FOUNT MORTO - RD16 - rue de la route neuve;09460;09252;09;LTE 700 | LTE 800 | UMTS 900
690712;0092290073;1;Orange;43.1069444;1.3866667;21.0;Pylône autostable;TDF;BERBEZIEL D EN BAS;09350;09253;09;5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
2246685;0092290152;1;Orange;43.1408333;1.13;50.8;Pylône autostable;ON TOWER FRANCE;LA BESSETO - ROUTE DE CITAS;09230;09257;09;LTE 700 | LTE 800 | UMTS 900
761351;0092290059;1;Orange;43.1075;1.1958333;25.0;Pylône autostable;TDF;Bidaux;09230;09257;09;GSM 900 | LTE 700 | LTE 800 | UMTS 900
2664477;0090220161 | 0092290185;2;Orange | Orange service fixe;43.1305556;1.9186111;30.0;Pylône autostable;TOTEM;Chemin Carlaret;09500;09260;09;FH | LTE 700 | LTE 800 | UMTS 900
442536;0092290106;1;Orange;42.9838889;1.1519444;13.0;Pylône tubulaire;ATC FRANCE;SUR AULOT - V COMMUNALE N01;09200;09261;09;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
450040;0090220005 | 0092290050;2;Orange | Orange service fixe;42.9894444;1.1497222;40.0;Pylône autostable;TOTEM;3 rte de foix - Autocom;09200;09261;09;FH | 5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
459157;0090220041 | 0092290011;2;Orange | Orange service fixe;42.9633333;1.1277778;32.0;Pylône autostable;TDF;Saudech;09200;09261;09;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
455860;0092290060;1;Orange;43.0897222;1.63;33.0;Pylône autostable;TDF;501 CHEM DES VENDANGEURS - ZA  La Bourdette;09100;09265;09;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
2200773;0090220137 | 0092290138;2;Orange | Orange service fixe;43.0430556;1.8641667;30.0;Pylône autostable;TDF;La Fount de Nouvelle - D7A;09500;09266;09;FH | LTE 700 | LTE 800 | UMTS 900
2418678;0092290147;1;Orange;42.9222222;0.8811111;30.0;Pylône autostable;TDF;Le Segnadet - Voie communale;09800;09267;09;LTE 700 | LTE 800 | UMTS 900
2840108;0092290211;1;Orange;42.9172222;0.8611111;20.0;Pylône autostable;FREE-MOBILE;LA COUME DE LAUBE;09800;09267;09;LTE 700 | LTE 800 | UMTS 900
939402;0090220101 | 0092290109;2;Orange | Orange service fixe;42.9958333;1.1286111;25.0;Pylône autostable;TOTEM;Roses - Centre Hospitalier Ariège Couserans;09190;09268;09;FH | 5G NR 3500 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
2356413;0090220147;1;Orange service fixe;42.9877778;1.5419444;10.0;Pylône autostable;ORANGE Services Fixes;La Garrigue - D 11A;09000;09269;09;FH
2762275;0092290196;1;Orange;42.995;1.5325;24.0;Pylône autostable;ATC FRANCE;Tresbens - ROUTE DE SAOUSES -D11A;09000;09269;09;LTE 700 | LTE 800 | UMTS 900
2180933;0090220131 | 0092290072;2;Orange | Orange service fixe;43.1663889;1.5033333;20.0;Pylône tubulaire;TOTEM;La Bouscare;09100;09270;09;FH | 5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
1832186;0090220125;1;Orange service fixe;42.9147222;1.6547222;11.0;Pylône autostable;TOTEM;Avenue de Foix - RN 117;09000;09272;09;FH
1798849;0090220140 | 0092290024;2;Orange | Orange service fixe;43.0352778;1.8941667;39.0;Pylône autostable;TOTEM;Barry d'en Haut;09500;09274;09;FH | 5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
2200775;0090220139 | 0092290139;2;Orange | Orange service fixe;42.9713889;1.8172222;36.0;Pylône autostable;TDF;Pradet - 49 rue pradet;09300;09281;09;FH | LTE 700 | LTE 800 | UMTS 900
3004226;0092290216;1;Orange;43.2255556;1.5647222;36.0;Pylône autostable;TOTEM;Aymat - Route de Bogues;09700;09282;09;5G NR 3500 | LTE 1800 | LTE 700 | LTE 800
508728;0092290047;1;Orange;43.2419444;1.5741667;34.0;Pylône tubulaire;ATC FRANCE;GIRBET - COMPLEXE SPORTIF MUNICIPAL;09700;09282;09;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
877075;0092290127;1;Orange;43.0311111;1.6880556;20.5;Pylône autostable;Commune, communauté de commune;Bayle;09120;09284;09;LTE 700 | LTE 800 | UMTS 900
1774984;0090220155 | 0092290061;2;Orange | Orange service fixe;42.7961111;1.1852778;24.0;Pylône autostable;ORANGE;Les Mailliches - Chemin de la Pale;09140;09285;09;FH | GSM 900 | LTE 700 | LTE 800 | UMTS 900
3045530;0092290218;1;Orange;42.8652778;1.2072222;35.0;Pylône autostable;TDF;Las Esquirolos - 10, Quartier Paul Ane;09140;09285;09;5G NR 2100 | LTE 1800 | LTE 700 | LTE 800
350417;0090220144 | 0092290085;2;Orange | Orange service fixe;42.8719444;1.1886111;33.0;Pylône autostable;TOTEM;La Souleille de Lannes - Voie communale;09140;09285;09;FH | GSM 900 | LTE 700 | LTE 800 | UMTS 900
4656;0090220047;1;Orange service fixe;42.7897222;1.1858333;16.0;Pylône autostable;TOTEM;Les Laouzères;09140;09285;09;FH
326593;0090220087;1;Orange service fixe;42.8741667;0.9558333;4.0;Pylône autostable;TOTEM;Av. Alphonse Sentein;09800;09290;09;FH
466337;0090220143;1;Orange service fixe;42.8669444;1.1425;32.0;Pylône autostable;TDF;le Bouirech - Laouze Chiscas et Arp - Altisurface de Bouirex;09140;09291;09;FH
2439742;0092290172;1;Orange;42.9063889;1.2047222;38.8;Pylône autostable;ON TOWER FRANCE;LIOS ET PALOUMASSE - MAISON DE LA CHASSE;09140;09299;09;LTE 700 | LTE 800 | UMTS 900
791355;0092290122;1;Orange;42.8547222;1.5972222;50.0;Pylône autostable;TDF;LA BERNIERE - RTE D'ARIGNAC;09400;09303;09;5G NR 3500 | 5G NR 700 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
4614;0090220018;1;Orange service fixe;42.8461111;1.6008333;7.0;Pylône autostable;TOTEM;Av Saint Roch;09400;09306;09;FH
2900513;0092290223;1;Orange;43.0713889;1.1105556;30.5;Pylône autostable;CELLNEX;MATALY - LIEU-DIT MATALY;09160;09307;09;LTE 700 | LTE 800 | UMTS 900
952177;0090220098;1;Orange service fixe;43.0863889;1.7847222;8.0;Mât métallique;TOTEM;Massabrac Haut;09500;09309;09;FH
2746475;0092290016;1;Orange;43.0991667;1.6866667;38.0;Château d'eau - réservoir;Syndicat des eaux, Adduction;Costo Bero - Rue des Anciens;09100;09312;09;5G NR 3500 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
2360063;0090220030;1;Orange service fixe;42.7872222;1.3011111;30.0;Pylône autostable;TDF;Guzet neige - Prat Mataou;09140;09322;09;FH
2883010;0092290192;1;Orange;42.7761111;1.2716667;32.0;Pylône autostable;TDF;STILLON - Route de Cagateille;09140;09322;09;5G NR 2100 | LTE 1800 | LTE 700 | LTE 800
4632;0090220030;1;Orange service fixe;42.7872222;1.3011111;6.0;Bâtiment;ORANGE Services Fixes;Guzet neige - Prat Mataou;09140;09322;09;FH
4634;0090220032;1;Orange service fixe;42.7883333;1.1911111;15.0;Pylône autostable;ORANGE Services Fixes;Faraguch;09140;09322;09;FH
729130;0092290065;1;Orange;42.7872222;1.3011111;30.0;Pylône autostable;TDF;Prat Mataou;09140;09322;09;5G NR 2100 | GSM 900 | LTE 1800 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
923780;0092290130;1;Orange;42.8033333;1.2636111;43.3;Pylône autostable;Conseil Départemental;Tuc de Gaspard - Bielle;09140;09322;09;LTE 700 | LTE 800 | UMTS 900
876087;0090220104 | 0092290113;2;Orange | Orange service fixe;43.0161111;1.7422222;40.0;Pylône autostable;Conseil Départemental;Clot des Garrosses;09120;09327;09;FH | GSM 900 | LTE 700 | LTE 800 | UMTS 900
2713760;0090220183 | 0092290194;2;Orange | Orange service fixe;42.7925;1.6919444;24.0;Pylône autostable;TOTEM;BARRY D EN BAS - 185 Emplau et Peyret - Cimetière;09310;09328;09;FH | 5G NR 2100 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
1782961;0090220122 | 0092290098;2;Orange | Orange service fixe;42.9944444;1.6122222;42.0;Pylône tubulaire;TOTEM;Camon - Labarre - r du stade rené ferré;09000;09329;09;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 2600 | LTE 700 | LTE 800 | UMTS 900
757448;0090220065 | 0092290030;2;Orange | Orange service fixe;42.7730556;1.7605556;30.0;Pylône autostable;TOTEM;route de Lordat - D 55;09250;09330;09;FH | 5G NR 2100 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
1743880;0090220120 | 0092290105;2;Orange | Orange service fixe;43.0844444;1.6597222;30.0;Pylône autostable;TOTEM;Ancienne Déchetterie - Prés D12;09340;09332;09;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
1087102;0090220105;1;Orange service fixe;42.77;1.4980556;5.0;Mât;ORANGE Services Fixes;Chemin de Mariotte;09220;09334;09;FH
2262423;0090220148 | 0092290141;2;Orange | Orange service fixe;42.7691667;1.5208333;15.0;Pylône autostable;TDF;VILLAGE SEM - Chemin qui suit la Rue du petit palet;09220;09334;09;FH | LTE 700 | LTE 800 | UMTS 900
3040149;0090220176 | 0092290197;2;Orange | Orange service fixe;42.8069444;1.4197222;30.0;Pylône autostable;TDF;Aygue Rouge et Arbu - D18;09220;09334;09;FH | LTE 700 | LTE 800 | UMTS 900
3045309;0090220177;1;Orange service fixe;42.7561111;1.5122222;6.0;Bâtiment;TOTEM;Calbère et Lasserre - D208, route de la prade;09220;09334;09;FH
757742;0090220123 | 0092290043;2;Orange | Orange service fixe;42.7708333;1.4797222;40.0;Pylône autostable;TDF;Est Saleix - pylône TDF;09220;09334;09;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
876167;0090220117 | 0092290081;2;Orange | Orange service fixe;42.7830556;1.4738889;24.0;Pylône autostable;Conseil Départemental;Suc;09220;09334;09;FH | GSM 900 | LTE 700 | LTE 800 | UMTS 900
439267;0090220093 | 0092290086;2;Orange | Orange service fixe;42.9108333;1.8136111;36.0;Pylône autostable;TOTEM;La Carole;09300;09336;09;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
1914912;0092290125;1;Orange;43.2066667;1.4325;30.6;Pylône autostable;Conseil Départemental;LA FONTASSE - D 626A - PIC DEL CASTEL;09130;09338;09;LTE 700 | LTE 800 | UMTS 900
3126870;0092290165;1;Orange;43.1569444;1.6422222;29.2;Pylône autostable;ATC FRANCE;Pas de la Leude - Rue des chantiers de la jeunesse;09100;09339;09;5G NR 2100 | LTE 1800 | LTE 700 | LTE 800
2746471;0090220165 | 0092290182;2;Orange | Orange service fixe;43.0511111;1.7513889;30.0;Pylône autostable;TDF;La Bouicho - Che de Calzan - D148;09120;09340;09;FH | LTE 700 | LTE 800 | UMTS 900
272959;0100220031;1;Orange service fixe;48.2277778;3.7269444;9.0;Pylône autostable;TOTEM;27 av Tricoche Maillard - synd mixte pays Othe;10160;10003;10;FH
571657;0100220121 | 0102290029;2;Orange | Orange service fixe;48.2683333;3.695;48.0;Pylône autostable;Sociétés d'Autoroutes;Le Haut de Foucherolles - Site radio SAPRR - PK 96.2 sens 2 (Langres-Troyes);10190;10003;10;FH | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
2338504;0102290209;1;Orange;48.5875;4.1136111;37.5;Pylône autostable;ON TOWER FRANCE;LE NOYER CHAPON - 9 CHEMIN D ARCIS - D137;10700;10004;10;LTE 700 | LTE 800 | UMTS 900
586316;0102290122;1;Orange;48.2972222;4.5288889;37.0;Pylône autostable;HIVORY;La tête aux chevaux - Route départementale 18 d' Amance à Nully;10140;10005;10;GSM 900 | LTE 700 | LTE 800 | UMTS 900
460208;0102290114;1;Orange;48.5330556;4.1413889;31.0;Pylône autostable;TOTEM;r mail de plaisance;10700;10006;10;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
437769;0100220001 | 0102290004;2;Orange | Orange service fixe;48.1697222;4.7102778;67.0;Tour hertzienne;TDF;Bois des Chenies - Station Hertzienne;10200;10007;10;FH | 5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
2254172;0102290198;1;Orange;48.2641667;4.7388889;30.0;Pylône autostable;SFR;LES VIGNES AUX CHIENS - CHEMIN DE LA FORET;10200;10011;10;LTE 700 | LTE 800 | UMTS 900
3003666;0102290252;1;Orange;48.4794444;4.4158333;40.5;Pylône autostable;FREE-MOBILE;Chemin de Margerie;10240;10017;10;LTE 700 | LTE 800 | UMTS 900
455200;0102290112;1;Orange;48.1141667;3.9125;20.0;Pylône autostable;TOTEM;CR n°5 dit de la Perrière - Près du réservoir d'eau;10130;10018;10;5G NR 2100 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
462954;0100220126 | 0102290021;2;Orange | Orange service fixe;48.3819444;4.3697222;35.0;Pylône tubulaire;HIVORY;Les Hauts Charmes - chem rural n°25 - VILLEHARDOUIN;10220;10019;10;FH | 5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
612450;0102290087;1;Orange;48.4316667;3.5697222;42.0;Pylône autostable;Conseil Départemental;LES CHAILLOTS - STADE DE FOOTBALL;10400;10020;10;LTE 700 | LTE 800 | UMTS 900
2203759;0102290187;1;Orange;48.0363889;4.3;36.7;Pylône autostable;Commune, communauté de commune;CHIPERDRY;10340;10022;10;LTE 700 | LTE 800 | UMTS 900
988093;0102290147;1;Orange;48.3780556;3.6255556;49.3;Pylône autostable;Conseil Départemental;L'Ormelin - D 54;10290;10023;10;LTE 700 | LTE 800 | UMTS 900
2840713;0102290239;1;Orange;47.9780556;4.1988889;42.0;Pylône autostable;HIVORY;LE CHEMIN DE VILLIERS - Chemin rural de BALNOT-LA-GRANGE à VILLIERS - Chemin rural de BALNOT-LA-GRANGE à VILLIERS;10210;10028;10;LTE 700 | LTE 800 | UMTS 900
2262419;0102290179;1;Orange;48.0316667;4.3730556;30.0;Pylône autostable;ATC FRANCE;D26 Cimetière Balnot sur Laignes;10110;10029;10;LTE 700 | LTE 800 | UMTS 900
757723;0102290046;1;Orange;48.3433333;4.0405556;45.0;Pylône tubulaire;TOTEM;LA PATURE LONGUE - rte de st maure;10600;10030;10;5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 800 | UMTS 900
381868;0102290099;1;Orange;48.2236111;4.7138889;20.0;Pylône autostable;TOTEM;27 R Desprez;10200;10033;10;LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
540145;0100220036 | 0102290015;2;Orange | Orange service fixe;48.2216667;4.6988889;54.0;Pylône autostable;TDF;Ferme Ste Germaine - D 4 - Pylone TDF;10200;10033;10;FH | 5G NR 3500 | 5G NR 700 | GSM 900 | LTE 1800 | LTE 2100 | LTE 700 | LTE 800 | UMTS 900
758258;0102290105;1;Orange;48.2325;4.7044444;17.0;Bâtiment;ORANGE Services Fixes;28 R Danton;10200;10033;10;LTE 1800 | LTE 2100 | LTE 2600 | LTE 800 | UMTS 900
447360;0102290161;1;Orange;48.1233333;4.3719444;39.0;Pylône tubulaire;TDF;Stade Municipal;10110;10034;10;5G NR 2100 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
541218;0102290119;1;Orange;48.1072222;4.3863889;24.0;Pylône autostable;TOTEM;2 Pl. du Charbonnay;10110;10034;10;5G NR 2100 | GSM 900 | LTE 1800 | LTE 700 | LTE 800 | UMTS 900
2596574;0102290215;1;Orange;48.1983333;4.7861111;45.0;Pylône autostable;ATC FRANCE;Le pré Darlin - Rue de la Gare - D47;10310;10035;10;5G NR 2100 | LTE 1800 | LTE 700 | LTE 800
3114567;0100220141;1;Orange service fixe;48.2208333;3.8858333;37.0;Local technique;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114569;0100220141;1;Orange service fixe;48.2208333;3.8875;38.0;Local technique;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114571;0100220141;1;Orange service fixe;48.2230556;3.8830556;39.5;Local technique;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114573;0100220141;1;Orange service fixe;48.2219444;3.8863889;24.5;Local technique;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114575;0100220141;1;Orange service fixe;48.2205556;3.8875;16.5;Local technique;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114577;0100220141;1;Orange service fixe;48.2230556;3.8844444;20.5;Local technique;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114579;0100220141;1;Orange service fixe;48.2227778;3.8858333;15.0;Dalle en béton;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114581;0100220141;1;Orange service fixe;48.2225;3.8830556;18.3;Local technique;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114583;0100220141;1;Orange service fixe;48.2219444;3.8858333;18.5;Local technique;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114585;0100220141;1;Orange service fixe;48.2222222;3.8888889;28.0;Local technique;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114587;0100220141;1;Orange service fixe;48.2216667;3.8872222;12.0;Local technique;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114589;0100220141;1;Orange service fixe;48.2219444;3.8886111;5.0;Dalle en béton;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114591;0100220141;1;Orange service fixe;48.2225;3.8858333;12.1;Dalle en béton;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114593;0100220141;1;Orange service fixe;48.2222222;3.8875;13.5;Dalle en béton;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114595;0100220141;1;Orange service fixe;48.2230556;3.8841667;6.1;Dalle en béton;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114597;0100220141;1;Orange service fixe;48.2225;3.8869444;10.0;Dalle en béton;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114599;0100220141;1;Orange service fixe;48.2225;3.8869444;12.5;Dalle en béton;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114601;0100220141;1;Orange service fixe;48.2213889;3.8863889;10.0;Dalle en béton;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114603;0100220141;1;Orange service fixe;48.2216667;3.8872222;6.2;Dalle en béton;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114605;0100220141;1;Orange service fixe;48.2222222;3.8877778;5.1;Dalle en béton;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114607;0100220141;1;Orange service fixe;48.2227778;3.8844444;5.2;Dalle en béton;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114609;0100220141;1;Orange service fixe;48.2227778;3.8844444;5.2;Dalle en béton;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114611;0100220141;1;Orange service fixe;48.2227778;3.8833333;6.1;Dalle en béton;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114613;0100220141;1;Orange service fixe;48.2208333;3.8875;10.5;Dalle en béton;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
3114615;0100220141;1;Orange service fixe;48.2211111;3.8866667;6.3;Dalle en béton;ORANGE;LE TRILLER - centre de telecommunication par satellite;10190;10037;10;SAT GEO
